feature_a,feature_b,standardized_value_correlation,direct_contribution_correlation,absolute_direct_contribution_correlation,coefficient_a,coefficient_b,coefficient_sign_relationship,absolute_coefficient_ratio_max_over_min,home_away_conceptual_pair,concept_name,shared_upstream_construction,source_lineage_a,source_lineage_b,overlapping_source_lineage,stage1_temporal_effect_a,stage1_temporal_effect_b,stage1_classification_a,stage1_classification_b,stage1_temporal_effect_similarity,stage1_metric_delta_cosine_similarity,opposite_temporal_behavior,mean_direct_log_contribution_a,mean_direct_log_contribution_b,opposite_signed_mean_contribution,common_missing_fallback_behavior,all_governed_rows_complete_for_both,strict_prior_overlap_relationship_inspected,candidate_discovery_used_joint_performance,candidate_id,candidate_decision,candidate_decision_reason
away_prevention,away_starter_ra9,0.1977943668285976,-0.19779436682859744,0.19779436682859744,-0.013586090275206979,0.006799765020473005,OPPOSITE,1.9980234955621898,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,CONSISTENTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.7328165029113649,True,0.0016799594295618379,-0.0005138618171057073,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,home_starter_prior_starts,-0.016175704034957,0.01617570403495699,0.01617570403495699,-0.013586090275206979,0.012677233712015375,OPPOSITE,1.071692025550511,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,MOSTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,UNRESOLVED,False,-0.32370700102360933,False,0.0016799594295618379,0.021865573966028735,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,away_starter_prior_starts,-0.07619165904587989,0.0761916590458799,0.0761916590458799,-0.013586090275206979,0.0008268356527004493,OPPOSITE,16.43142773395746,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,CONSISTENTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,UNRESOLVED,False,-0.13597640798116184,False,0.0016799594295618379,0.0014181825296888597,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,home_expected_outs,-0.0010027208353890198,-0.0010027208353890283,0.0010027208353890283,-0.013586090275206979,-0.011065970207803344,SAME,1.2277360249557272,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,MOSTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.6094336323630429,True,0.0016799594295618379,0.00030507190173930196,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,away_expected_outs,-0.10706160788562458,0.10706160788562459,0.10706160788562459,-0.013586090275206979,0.007419496809107899,OPPOSITE,1.8311336502671176,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,CONSISTENTLY_HARMFUL,TEMPORALLY_UNSTABLE,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,0.7917829453360773,False,0.0016799594295618379,-0.000544740777734069,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,home_workload_uncertainty_outs,0.005310237134848225,-0.005310237134848229,0.005310237134848229,-0.013586090275206979,0.010362819278096425,OPPOSITE,1.31104189995125,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,MOSTLY_HARMFUL,TEMPORALLY_UNSTABLE,UNRESOLVED,False,0.7102054502028249,False,0.0016799594295618379,-0.001033143766525125,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,away_workload_uncertainty_outs,0.017712214274149696,-0.017712214274149717,0.017712214274149717,-0.013586090275206979,0.0014323801126656583,OPPOSITE,9.484975499920392,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_STARTER_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,NEGLIGIBLE,TEMPORALLY_UNSTABLE,NEUTRAL_IN_FROZEN_CHAMPION,False,-0.5701084469571389,True,0.0016799594295618379,-0.00014792796393676446,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,home_bullpen_ra9,-0.06645192206666338,0.06645192206666341,0.06645192206666341,-0.013586090275206979,0.015070549615556185,OPPOSITE,1.1092631736047103,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MIXED,MOSTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.9030242820497169,True,0.0016799594295618379,-0.0001242483320490503,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,away_bullpen_ra9,0.9139191676077397,-0.9139191676077405,0.9139191676077405,-0.013586090275206979,0.010854280711089645,OPPOSITE,1.2516803864604578,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MIXED,CONSISTENTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.920154939802212,True,0.0016799594295618379,-0.00020964768141983222,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,S2_10,TEST,very high inverse direct-contribution correlation; unstable/required same-side prevention terms
away_prevention,home_bullpen_likely_available_reliever_count,-0.021273796041507413,-0.02127379604150742,0.02127379604150742,-0.013586090275206979,-0.01084444912895344,SAME,1.2528151604246702,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MIXED,CONSISTENTLY_HARMFUL,TEMPORALLY_UNSTABLE,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,0.4790550742503667,False,0.0016799594295618379,-0.0010856669138250923,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,away_bullpen_likely_available_reliever_count,0.07619056336212429,-0.07619056336212429,0.07619056336212429,-0.013586090275206979,0.003558827664027518,OPPOSITE,3.817574650364392,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MIXED,MOSTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,0.28464209345784325,False,0.0016799594295618379,0.0002730199592268238,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,home_bullpen_recent_innings_burden,-0.03601022811583548,-0.03601022811583546,0.03601022811583546,-0.013586090275206979,-0.000834537374008508,SAME,16.27978650009325,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MIXED,NEGLIGIBLE,TEMPORALLY_UNSTABLE,NEUTRAL_IN_FROZEN_CHAMPION,False,-0.6131985297085235,True,0.0016799594295618379,-5.395029371042221e-06,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,away_bullpen_recent_innings_burden,0.044601029989525705,-0.044601029989525684,0.044601029989525684,-0.013586090275206979,0.007154814495771844,OPPOSITE,1.898873867832033,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_BULLPEN_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MIXED,CONSISTENTLY_HARMFUL,TEMPORALLY_UNSTABLE,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,0.5756564620584345,False,0.0016799594295618379,5.70933884725751e-05,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,strict_prior_total_run_factor,-0.06215893235161559,0.062158932351615584,0.062158932351615584,-0.013586090275206979,0.04347158492532503,OPPOSITE,3.1997126505669975,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_PARK_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MIXED,CONSISTENTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,STRONGLY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.8262856910657164,True,0.0016799594295618379,-0.008201548805872856,True,NO_COMMON_FALLBACK_CONTRACT,True,True,False,,DECLINE_WITH_REASON,strict-prior overlap inspected; direct-contribution correlation below the predeclared material threshold or a stronger bounded relationship ranked above it
away_prevention,park_history_depth,0.011604051835886557,0.011604051835886562,0.011604051835886562,-0.013586090275206979,-0.02681303790069205,SAME,1.9735654156238531,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,STRICT_PRIOR_PARK_STATE,OVERLAPPING_OFFICIAL_RUN_PREVENTION_SCORING_LINEAGE,MIXED,MIXED,TEMPORALLY_UNSTABLE,TEMPORALLY_UNSTABLE,True,-0.5426140309071177,True,0.0016799594295618379,-0.08174451475143947,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_prevention,game_number,-0.022070149788873533,0.022070149788873512,0.022070149788873512,-0.013586090275206979,0.003839049993724805,OPPOSITE,3.538919862313435,False,NONE,False,STRICT_PRIOR_TEAM_RUN_STATE,OFFICIAL_SCHEDULE_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,MOSTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.6516191050308702,True,0.0016799594295618379,-8.405218475914433e-05,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,away_starter_ra9,0.0014835437724034085,0.0014835437724034064,0.0014835437724034064,0.013753975761015624,0.006799765020473005,SAME,2.0227133907722696,True,STARTER_RA9_CONCEPT,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,MIXED,CONSISTENTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,0.24912664723614153,False,-0.0014747437665599866,-0.0005138618171057073,False,SIDE_SPECIFIC_SHARED_CONTRACT,True,False,False,S2_03,TEST,exact starter-quality concept; unstable versus moderately-required Stage-1 contrast
home_starter_ra9,home_starter_prior_starts,-0.12752484177622522,-0.12752484177622522,0.12752484177622522,0.013753975761015624,0.012677233712015375,SAME,1.0849350949473875,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,MIXED,MOSTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,UNRESOLVED,False,-0.18653516821839722,False,-0.0014747437665599866,0.021865573966028735,True,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,away_starter_prior_starts,0.02130420909048426,0.021304209090484253,0.021304209090484253,0.013753975761015624,0.0008268356527004493,SAME,16.634473508846735,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,MIXED,CONSISTENTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,UNRESOLVED,False,-0.34158389008857215,False,-0.0014747437665599866,0.0014181825296888597,True,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,home_expected_outs,-0.2132714123988794,0.21327141239887934,0.21327141239887934,0.013753975761015624,-0.011065970207803344,OPPOSITE,1.2429073549571632,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,MIXED,MOSTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,0.8423580368959264,False,-0.0014747437665599866,0.00030507190173930196,True,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,away_expected_outs,0.024180524492960345,0.024180524492960362,0.024180524492960362,0.013753975761015624,0.007419496809107899,SAME,1.8537612610240297,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,MIXED,CONSISTENTLY_HARMFUL,TEMPORALLY_UNSTABLE,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,-0.45288631980808514,True,-0.0014747437665599866,-0.000544740777734069,False,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,home_workload_uncertainty_outs,0.062495504759798426,0.06249550475979849,0.06249550475979849,0.013753975761015624,0.010362819278096425,SAME,1.3272426539452427,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,MIXED,MOSTLY_HARMFUL,TEMPORALLY_UNSTABLE,UNRESOLVED,False,-0.4735599820697193,True,-0.0014747437665599866,-0.001033143766525125,False,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,away_workload_uncertainty_outs,-0.018801704395957124,-0.018801704395957134,0.018801704395957134,0.013753975761015624,0.0014323801126656583,SAME,9.602182855931646,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,MIXED,NEGLIGIBLE,TEMPORALLY_UNSTABLE,NEUTRAL_IN_FROZEN_CHAMPION,False,0.7649806766984925,False,-0.0014747437665599866,-0.00014792796393676446,False,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,home_bullpen_ra9,0.20866654028599574,0.20866654028599577,0.20866654028599577,0.013753975761015624,0.015070549615556185,SAME,1.0957231477950011,False,NONE,False,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_BULLPEN_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,MOSTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,0.6203668025562795,False,-0.0014747437665599866,-0.0001242483320490503,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,away_bullpen_ra9,0.003125029440928669,0.003125029440928668,0.003125029440928668,0.013753975761015624,0.010854280711089645,SAME,1.2671476007584186,False,NONE,False,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_BULLPEN_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,CONSISTENTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,0.4415653122767978,False,-0.0014747437665599866,-0.00020964768141983222,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,home_bullpen_likely_available_reliever_count,0.04313738132214853,-0.04313738132214857,0.04313738132214857,0.013753975761015624,-0.01084444912895344,OPPOSITE,1.2682963973056114,False,NONE,False,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_BULLPEN_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,CONSISTENTLY_HARMFUL,TEMPORALLY_UNSTABLE,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,-0.37563811922394114,True,-0.0014747437665599866,-0.0010856669138250923,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,away_bullpen_likely_available_reliever_count,0.005269285294139919,0.005269285294139922,0.005269285294139922,0.013753975761015624,0.003558827664027518,SAME,3.864749029586411,False,NONE,False,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_BULLPEN_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,MOSTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.3324850133363003,False,-0.0014747437665599866,0.0002730199592268238,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,home_bullpen_recent_innings_burden,0.015614509181683757,-0.01561450918168375,0.01561450918168375,0.013753975761015624,-0.000834537374008508,OPPOSITE,16.48095842005442,False,NONE,False,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_BULLPEN_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,NEGLIGIBLE,TEMPORALLY_UNSTABLE,NEUTRAL_IN_FROZEN_CHAMPION,False,0.519242300766943,False,-0.0014747437665599866,-5.395029371042221e-06,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,away_bullpen_recent_innings_burden,-0.014067635429341025,-0.014067635429341032,0.014067635429341032,0.013753975761015624,0.007154814495771844,SAME,1.9223385552684238,False,NONE,False,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_BULLPEN_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,CONSISTENTLY_HARMFUL,TEMPORALLY_UNSTABLE,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,-0.6548784767634604,True,-0.0014747437665599866,5.70933884725751e-05,True,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,strict_prior_total_run_factor,0.23246868630904388,0.232468686309044,0.232468686309044,0.013753975761015624,0.04347158492532503,SAME,3.1606559209258775,False,NONE,False,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_PARK_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,CONSISTENTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,STRONGLY_REQUIRED_IN_FROZEN_CHAMPION,False,0.49593994946302256,False,-0.0014747437665599866,-0.008201548805872856,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,park_history_depth,0.005337959154247776,-0.005337959154247782,0.005337959154247782,0.013753975761015624,-0.02681303790069205,OPPOSITE,1.9494754365273155,False,NONE,False,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_PARK_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,MIXED,TEMPORALLY_UNSTABLE,TEMPORALLY_UNSTABLE,True,0.44498301862046147,False,-0.0014747437665599866,-0.08174451475143947,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
home_starter_ra9,game_number,0.014763422325690397,0.01476342232569039,0.01476342232569039,0.013753975761015624,0.003839049993724805,SAME,3.582650859847477,False,NONE,False,STRICT_PRIOR_STARTER_STATE,OFFICIAL_SCHEDULE_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,MIXED,MOSTLY_BENEFICIAL,TEMPORALLY_UNSTABLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,0.8973369571982565,False,-0.0014747437665599866,-8.405218475914433e-05,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_starter_ra9,home_starter_prior_starts,-0.009701720503936502,-0.0097017205039365,0.0097017205039365,0.006799765020473005,0.012677233712015375,SAME,1.8643634998924596,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,CONSISTENTLY_BENEFICIAL,MOSTLY_BENEFICIAL,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,UNRESOLVED,False,0.26621375673667647,False,-0.0005138618171057073,0.021865573966028735,True,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_starter_ra9,away_starter_prior_starts,-0.1237880460906821,-0.12378804609068203,0.12378804609068203,0.006799765020473005,0.0008268356527004493,SAME,8.223841096189961,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,CONSISTENTLY_BENEFICIAL,CONSISTENTLY_BENEFICIAL,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,UNRESOLVED,True,0.3798267512391676,False,-0.0005138618171057073,0.0014181825296888597,True,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_starter_ra9,home_expected_outs,0.014964338444516941,-0.014964338444516936,0.014964338444516936,0.006799765020473005,-0.011065970207803344,OPPOSITE,1.6274047962665588,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,CONSISTENTLY_BENEFICIAL,MOSTLY_BENEFICIAL,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,-0.0005062574273788779,False,-0.0005138618171057073,0.00030507190173930196,True,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_starter_ra9,away_expected_outs,-0.2349443296436923,-0.23494432964369236,0.23494432964369236,0.006799765020473005,0.007419496809107899,SAME,1.0911401771633256,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,CONSISTENTLY_BENEFICIAL,CONSISTENTLY_HARMFUL,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,-0.6623415409200004,True,-0.0005138618171057073,-0.000544740777734069,False,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_starter_ra9,home_workload_uncertainty_outs,-0.0052895537427426415,-0.0052895537427426345,0.0052895537427426345,0.006799765020473005,0.010362819278096425,SAME,1.5239966744285476,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,CONSISTENTLY_BENEFICIAL,MOSTLY_HARMFUL,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,UNRESOLVED,False,-0.49654292719031273,True,-0.0005138618171057073,-0.001033143766525125,False,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_starter_ra9,away_workload_uncertainty_outs,0.07281399897239997,0.07281399897240004,0.07281399897240004,0.006799765020473005,0.0014323801126656583,SAME,4.747179160298901,False,NONE,True,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_STARTER_STATE,SAME_GOVERNED_STATE_FAMILY,CONSISTENTLY_BENEFICIAL,NEGLIGIBLE,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,NEUTRAL_IN_FROZEN_CHAMPION,False,0.3198211594223269,False,-0.0005138618171057073,-0.00014792796393676446,False,SAME_SIDE_STATE_DEPENDENT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_starter_ra9,home_bullpen_ra9,0.011492955220546617,0.011492955220546603,0.011492955220546603,0.006799765020473005,0.015070549615556185,SAME,2.2163338836240913,False,NONE,False,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_BULLPEN_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,CONSISTENTLY_BENEFICIAL,MOSTLY_BENEFICIAL,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,False,0.6178661298640533,False,-0.0005138618171057073,-0.0001242483320490503,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_starter_ra9,away_bullpen_ra9,0.14978607076283423,0.14978607076283412,0.14978607076283412,0.006799765020473005,0.010854280711089645,SAME,1.5962729121387491,False,NONE,False,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_BULLPEN_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,CONSISTENTLY_BENEFICIAL,CONSISTENTLY_BENEFICIAL,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,True,0.8127799948549166,False,-0.0005138618171057073,-0.00020964768141983222,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
away_starter_ra9,home_bullpen_likely_available_reliever_count,0.015767179391803002,-0.015767179391803,0.015767179391803,0.006799765020473005,-0.01084444912895344,OPPOSITE,1.5948270412731231,False,NONE,False,STRICT_PRIOR_STARTER_STATE,STRICT_PRIOR_BULLPEN_STATE,DISTINCT_PRIMARY_STATE_FAMILIES,CONSISTENTLY_BENEFICIAL,CONSISTENTLY_HARMFUL,MODERATELY_REQUIRED_IN_FROZEN_CHAMPION,POTENTIALLY_HARMFUL_IN_FROZEN_CHAMPION,False,-0.5247542705274498,True,-0.0005138618171057073,-0.0010856669138250923,False,NO_COMMON_FALLBACK_CONTRACT,True,False,False,,NOT_SELECTED,not a required concept and did not rank into the bounded high-correlation/structural manifest
