batch,schema,object_name,object_type,future_action,reason
3,auth,webauthn_challenges.webauthn_challenges_user_id_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,webauthn_credentials.webauthn_credentials_credential_id_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,webauthn_credentials.webauthn_credentials_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,auth,webauthn_credentials.webauthn_credentials_user_id_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,cron,job.job_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,cron,job.jobname_username_uniq,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,cron,job_run_details.job_run_details_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.bvp_stats_game_batter_pitcher_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.bvp_stats_game_batter_pitcher_uniq,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.bvp_stats_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.idx_bvp_stats_batter_pitcher,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.idx_bvp_stats_game_batter_pitcher,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,bvp_stats.idx_bvp_stats_pitcher_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,game_info.game_info_game_id_key,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,game_info.game_info_pkey,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,game_info.idx_game_info_away_team,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,game_info.idx_game_info_game_date,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,game_info.idx_game_info_home_team,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
2,mlb,model_training_props.idx_line_diff,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_model_training_prediction_filter,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_model_training_props_game_date_player_id,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_model_training_props_outcome,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_model_training_props_predicted_outcome,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_model_training_props_prop_type,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_mtp_lookup,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_mtp_pid_gid,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_mtp_profile_player_date_mlb_api,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_mtp_profile_player_prop_date_mlb_api,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_mtp_prop_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_mtp_type_date_labeled,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_predicted_outcome_incomplete,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.idx_prop_type_outcome,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.model_training_props_game_player_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.model_training_props_gpp_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.model_training_props_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.model_training_props_player_id_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.model_training_props_unique_src_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.mtp_ix_player_game_null,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.mtp_ix_team_id,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.mtp_ix_team_norm_null,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,model_training_props.unique_player_game_prop,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_derived_stats.idx_pds_pid_gid,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_derived_stats.player_derived_stats_game_player_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_derived_stats.player_derived_stats_game_player_uniq,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_derived_stats.player_derived_stats_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_derived_stats.player_derived_stats_player_id_game_id_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_derived_stats.player_derived_stats_unique_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_derived_stats.player_game_unique,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,player_ids.player_ids_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,player_ids.player_ids_player_id_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,player_ids.player_ids_player_id_unique,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,player_ids.player_ids_unique_player_team_real,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,player_ids.unique_player_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,player_profiles_cache.player_profiles_cache_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,player_profiles_cache.player_profiles_cache_player_id_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,player_props.player_props_game_id_idx,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_props.player_props_pkey,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_props.player_props_player_id_idx,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_props.uq_player_props_by_src_value,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_stats.idx_player_stats_bat_order,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_stats.idx_ps_pid_gdate_pos,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_stats.idx_ps_player_date,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_stats.player_stats_game_player_idx,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_stats.player_stats_game_player_uniq,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_stats.player_stats_pkey,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_stats.player_stats_player_id_idx,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_stats.player_stats_starter_candidates_idx,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,player_stats.ps_ix_player_game,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
2,mlb,player_streak_history.idx_psh_pid_gdate,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_streak_history.idx_psh_pid_gid_prop,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_streak_history.player_streak_history_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_streak_profiles.player_streak_profiles_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_streak_profiles.player_streak_profiles_player_id_prop_type_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_streak_profiles.unique_player_prop_source,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,player_streak_profiles.unique_player_prop_streak,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,player_team_by_game.player_team_by_game_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,prop_features_precomputed.idx_pfp_by_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,prop_features_precomputed.idx_pfp_by_player_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,prop_features_precomputed.prop_features_precomputed_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,today_market_snapshot.idx_today_market_snapshot_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
2,mlb,today_market_timing_signal.idx_today_market_timing_signal_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,today_odds_book_rows.idx_today_odds_book,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,today_odds_book_rows.idx_today_odds_key,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
2,mlb,today_player_context.idx_today_player_context_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,mlb,today_slate_rows.idx_today_slate_key,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
3,mlb,today_wide_rows.idx_today_wide_key,INDEX,RETAIN_OPERATIONAL,supports parent relation; not itself source data
2,mlb,today_workspace_mlb.idx_today_workspace_mlb_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,backfill_progress.backfill_progress_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,blocked_shot_events.blocked_shot_events_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,blocked_shot_events.idx_nhl_blocked_shot_events_blocking_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,blocked_shot_events.idx_nhl_blocked_shot_events_game_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,blocked_shot_events.idx_nhl_blocked_shot_events_shooter_pos,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,blocked_shot_events.idx_nhl_blocked_shot_events_shooting_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,data_quality_audit.data_quality_audit_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,eval_sog_daily.eval_sog_daily_game_date_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,eval_sog_daily.eval_sog_daily_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,eval_sog_daily.eval_sog_daily_segment_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,game_manpower_segments.game_manpower_segments_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,game_manpower_segments.ix_game_manpower_segments_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,game_manpower_segments.ix_game_manpower_segments_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,games.games_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,games.games_unique_short,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,games.idx_games_game_id_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,games.idx_games_season_short,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,games.idx_games_teams_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,games_season_audit.games_season_audit_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,games_write_audit.games_write_audit_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalie_game_logs_raw.goalie_game_logs_raw_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalie_game_logs_raw.goalie_logs_game_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalie_game_logs_raw.goalie_logs_opp_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalie_game_logs_raw.goalie_logs_team_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalie_game_logs_raw.idx_goalie_raw_game_id,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalie_game_logs_raw.idx_goalie_raw_player_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalie_game_logs_raw.idx_goalie_raw_team_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalie_roll_feats_m.goalie_roll_feats_m_uniq,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalie_rolling_agg.goalie_roll_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalie_rolling_agg.goalie_rolling_agg_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalies2023_stage.ix_goalies2023_stage_player_season,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalies_szn_sit.gss_player_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalies_szn_sit.gss_player_sit_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalies_szn_sit.gss_sit_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,goalies_szn_sit.gss_team_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,import_goalie_logs_stage.uq_import_goalie_logs_stage_player_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,import_skater_logs_stage.ux_import_skater_logs_stage_player_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,import_skater_points_stage.import_skater_points_stage_game_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,import_skater_points_stage.import_skater_points_stage_pid_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,keep_games_filter.keep_games_filter_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,pairing_features_store_v2.idx_pairing_store_v2_game_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,pairing_features_store_v2.idx_pairing_store_v2_player,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,pairing_features_store_v2.pairing_features_store_v2_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,player_external_ids.ix_player_external_ids_provider,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,player_external_ids.player_external_ids_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,player_external_ids.player_external_ids_provider_provider_player_id_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,player_external_ids.uq_player_external_ids_player_provider,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,player_external_ids.ux_player_external_ids_provider_key,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,players.players_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,pp_roles_slate.pk_pp_roles_slate,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,predictions.idx_predictions_created,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,predictions.idx_predictions_lookup,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,predictions.predictions_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,predictions.uq_nhl_predictions_player_game_prop_line,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,predictions.uq_pred,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,predictions.ux_predictions_unique,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,roster_names.roster_names_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,roster_status.roster_status_latest_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,roster_status.roster_status_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,roster_status.roster_status_uk,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,roster_status.roster_status_unique,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shift_teammate_overlap_game.idx_shift_teammate_overlap_game_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shift_teammate_overlap_game.idx_shift_teammate_overlap_game_player,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shift_teammate_overlap_game.shift_teammate_overlap_game_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shift_teammate_overlap_game_recent_v2.idx_overlap_recent_v2_game_player,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shift_teammate_overlap_game_recent_v2.idx_overlap_recent_v2_game_team_player,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shift_teammate_overlap_game_recent_v2.shift_teammate_overlap_game_recent_v2_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_pairings_game.idx_shiftcharts_pairings_game_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_pairings_game.shiftcharts_pairings_game_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_raw.idx_shiftcharts_raw_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_raw.idx_shiftcharts_raw_game_period,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_raw.idx_shiftcharts_raw_game_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_raw.idx_shiftcharts_raw_json_gin,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_raw.idx_shiftcharts_raw_player,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_raw.idx_shiftcharts_raw_player_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_raw.shiftcharts_raw_pk,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_raw.shiftcharts_raw_shift_id_uniq,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_shifts.idx_shiftcharts_shifts_game_player,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_shifts.idx_shiftcharts_shifts_game_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shiftcharts_shifts.shiftcharts_shifts_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shot_on_goal_events.idx_nhl_sog_events_abs_sec,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shot_on_goal_events.idx_nhl_sog_events_defending_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shot_on_goal_events.idx_nhl_sog_events_game_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shot_on_goal_events.idx_nhl_sog_events_shooter_pos,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shot_on_goal_events.idx_nhl_sog_events_shooting_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shot_on_goal_events.shot_on_goal_events_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shot_stats_denali.idx_shot_stats_denali_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shot_stats_denali.idx_shot_stats_denali_season_player,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shot_stats_denali.shot_stats_denali_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shots_all.idx_shots_all_game_id,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shots_all.idx_shots_all_season,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,shots_all.idx_shots_all_shooter,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.idx_skater_game_logs_raw_player_date_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.idx_skater_logs_player_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.idx_skater_raw_game_id,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.idx_skater_raw_player_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.idx_skater_raw_team_date,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.sk_logs_game_player_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.skater_game_logs_raw_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.skater_logs_game_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.skater_logs_opp_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.skater_logs_team_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.skglr_player_date_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.skglr_team_date_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_logs_raw.sklr_offenders_by_game_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_special_teams_exposure.ix_st_expo_game_team,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_game_special_teams_exposure.skater_game_special_teams_exposure_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_points_raw.skater_points_raw_date_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_points_raw.skater_points_raw_game_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_points_raw.skater_points_raw_pid_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_points_raw.skater_points_raw_pk,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_points_raw.skater_points_raw_uniq,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_points_raw.spr_game_team_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_points_raw.tf_points_enriched_game_date_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_points_raw.tf_points_enriched_player_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_rolling_agg.idx_skater_rolling_agg_player_game,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_rolling_agg.skater_roll_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skater_rolling_agg.skater_rolling_agg_pkey,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skaters2023_stage.ix_skaters2023_stage_player_season,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skaters_szn_sit.skaters_szn_sit_player_season_sit_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
3,nhl,skaters_szn_sit.skaters_szn_sit_team_season_sit_idx,INDEX,REQUIRES_BLOCKER_RESOLUTION,supports parent relation; not itself source data
